timestamp,file_name,satisfied_clauses,total_clauses,all_satisfied,voltages,plot_file
2025-03-12 00:04:54,uf20-018.cnf,89,91,False,"{""x1"": 0.10206912681606743, ""x2"": -2.7165379040357465, ""x3"": 0.9534609163953492, ""x4"": 0.7231877256740683, ""x5"": -3.8553728651269763, ""x6"": 0.6749179393060679, ""x7"": -1.3628979735491087, ""x8"": 0.11423387824251217, ""x9"": 8.821621380993903, ""x10"": 3.7209638536579908, ""x11"": -1.8343945323187119, ""x12"": 3.4685813263211953, ""x13"": 4.169287405437172, ""x14"": 1.3200183105166912, ""x15"": 5.2360762637471785, ""x16"": 3.0094213515987747, ""x17"": -1.2022467489452908, ""x18"": 2.4379644304899917, ""x19"": 2.6131661048280184, ""x20"": 2.554219206214599}",graphs/uf20-018.png
2025-03-12 00:05:02,uf20-019.cnf,91,91,True,"{""x1"": -2.364919753198328, ""x2"": -2.3955471628566922, ""x3"": 3.4843968840377424, ""x4"": 8.13248283890916, ""x5"": 6.336657828417449, ""x6"": -1.1097190229605671, ""x7"": -0.6025939887617046, ""x8"": 2.2043572073886715, ""x9"": 0.784675604237493, ""x10"": -2.224556233309134, ""x11"": 5.898299362286752, ""x12"": 3.568578392828822, ""x13"": 1.9416302388898004, ""x14"": 4.933346603771052, ""x15"": -8.50632714452458, ""x16"": -2.5692404287697643, ""x17"": -1.5222007977995653, ""x18"": 1.6174518087600287, ""x19"": 2.893143365863844, ""x20"": -4.84794785601854}",graphs/uf20-019.png
2025-03-12 00:05:11,uf20-020.cnf,91,91,True,"{""x1"": 6.100301817604339, ""x2"": 3.8106736692294647, ""x3"": -1.2944768506923143, ""x4"": 4.4459722656695035, ""x5"": -3.304903819951718, ""x6"": 0.3630496470626893, ""x7"": -1.3440128878336421, ""x8"": -2.25752441738716, ""x9"": -4.62968683336769, ""x10"": -9.637906356130578, ""x11"": 4.23504115711346, ""x12"": -5.0160163114232645, ""x13"": -2.2340923940414013, ""x14"": -3.0133897937501923, ""x15"": 4.102729187696952, ""x16"": 0.6331365327878383, ""x17"": 9.682470149281718, ""x18"": 0.9504505262091043, ""x19"": -3.726327083651753, ""x20"": 2.7786816604359337}",graphs/uf20-020.png
2025-03-12 00:05:20,uf20-021.cnf,90,91,False,"{""x1"": 2.1054848882771764, ""x2"": 5.103854355624689, ""x3"": 0.751979332161921, ""x4"": -3.189544548381069, ""x5"": -3.901068556423108, ""x6"": 7.153784321203527, ""x7"": 1.2820712065047337, ""x8"": 1.7776380895903345, ""x9"": -2.819083863537453, ""x10"": -1.6278080725821347, ""x11"": 2.7603672326864808, ""x12"": 5.404599208212563, ""x13"": 0.5482145366089356, ""x14"": 1.529453851143447, ""x15"": 1.3284695202293202, ""x16"": 0.04595431086209331, ""x17"": -5.330502169588024, ""x18"": 1.9838048592522946, ""x19"": -0.9977777056109004, ""x20"": -4.325957743457299}",graphs/uf20-021.png
2025-03-12 00:05:28,uf20-022.cnf,90,91,False,"{""x1"": -4.348303205747403, ""x2"": 4.5651320534923165, ""x3"": -4.5201774050783134, ""x4"": 0.7789131350657339, ""x5"": -1.8763097756549438, ""x6"": -1.7534387345789306, ""x7"": 0.8042854733703148, ""x8"": -2.344336083867239, ""x9"": 4.432510052810879, ""x10"": 2.705918431308554, ""x11"": 2.53957861401999, ""x12"": 7.444193807843504, ""x13"": 5.040212918534757, ""x14"": -5.221854560452169, ""x15"": -2.7647541534600824, ""x16"": 0.7365142766048222, ""x17"": -1.8516579887787805, ""x18"": 1.1506098638954851, ""x19"": 4.081596417010421, ""x20"": 0.4996515430737514}",graphs/uf20-022.png
2025-03-12 00:05:36,uf20-023.cnf,91,91,True,"{""x1"": -5.606036481571394, ""x2"": 0.2958146401574016, ""x3"": 4.377135552034548, ""x4"": 3.936489029643011, ""x5"": -6.100896452711582, ""x6"": -1.5065731950216388, ""x7"": 7.6269153905818525, ""x8"": 1.4730402502777245, ""x9"": 1.4640997394152147, ""x10"": 3.885698757694236, ""x11"": -2.60242043407196, ""x12"": -3.3264129112358467, ""x13"": -1.0501996031257514, ""x14"": -2.5107476035187983, ""x15"": -5.239830353644999, ""x16"": 0.004570066845605006, ""x17"": 4.368582101395175, ""x18"": -1.6226263997313373, ""x19"": -6.755686049734512, ""x20"": -2.3775640711828125}",graphs/uf20-023.png
2025-03-12 00:05:45,uf20-024.cnf,89,91,False,"{""x1"": 2.9043194227061075, ""x2"": -0.11682424863494054, ""x3"": 2.0437531565702414, ""x4"": -0.42688852676943434, ""x5"": -1.30593248719449, ""x6"": 0.5226970804640647, ""x7"": -1.76713438490964, ""x8"": -3.5165390452591727, ""x9"": 0.5918436053506976, ""x10"": -4.841298088404704, ""x11"": 2.547622479471576, ""x12"": -2.0249576330356835, ""x13"": -1.697989233387266, ""x14"": -0.9177352672773313, ""x15"": -1.5382395409434844, ""x16"": -3.1795496462416146, ""x17"": 4.066897365274007, ""x18"": 4.19464708380199, ""x19"": -1.3622828685159474, ""x20"": 2.2016229625576513}",graphs/uf20-024.png
2025-03-12 00:05:54,uf20-025.cnf,90,91,False,"{""x1"": 4.815670292092141, ""x2"": 0.5538252233009957, ""x3"": -2.642957706587838, ""x4"": 0.36092120726326393, ""x5"": 8.738088094061393, ""x6"": -1.5735781773108422, ""x7"": -0.39215422952047235, ""x8"": -3.8214424604604122, ""x9"": -2.0938588144597876, ""x10"": 2.329667425745946, ""x11"": 1.9302312663985204, ""x12"": -0.08251855615806755, ""x13"": -2.807600627062596, ""x14"": 0.5071631811358812, ""x15"": 2.9521608788844245, ""x16"": 2.112920435055128, ""x17"": 1.8009101597371369, ""x18"": 5.8405081109107, ""x19"": -3.6527296956294606, ""x20"": 6.039301121523707}",graphs/uf20-025.png
2025-03-12 00:06:02,uf20-026.cnf,90,91,False,"{""x1"": 7.359018987080733, ""x2"": 5.202513114430705, ""x3"": 0.5876314855839684, ""x4"": 3.5500241610212786, ""x5"": 3.155071457476765, ""x6"": 0.3792687279806054, ""x7"": -1.8690036182713066, ""x8"": -3.964317663332113, ""x9"": 2.8432444046196665, ""x10"": 3.393387944741262, ""x11"": -4.791039703953391, ""x12"": -5.787407159666857, ""x13"": 0.27282864672238494, ""x14"": 4.414355299110351, ""x15"": 0.22554250072202145, ""x16"": 2.749264072635897, ""x17"": 3.3547076104610634, ""x18"": 0.6495795120983613, ""x19"": -0.626697158872993, ""x20"": -3.4964409922918755}",graphs/uf20-026.png
2025-03-12 00:06:10,uf20-027.cnf,90,91,False,"{""x1"": -1.3428035055462346, ""x2"": 2.281690864008662, ""x3"": 0.36252890571845503, ""x4"": -2.519357839703601, ""x5"": -0.9711296487187555, ""x6"": 9.372056396886107, ""x7"": 7.278658227308926, ""x8"": -8.70710640826507, ""x9"": 0.8884436791386915, ""x10"": 2.35622506026607, ""x11"": 3.0813005724224265, ""x12"": 4.168202611417057, ""x13"": -1.2588693661368422, ""x14"": -2.1068821083799167, ""x15"": 4.784339339681658, ""x16"": -2.670907789596501, ""x17"": -1.5070806349082515, ""x18"": 0.8771986128030789, ""x19"": 0.3671232348376827, ""x20"": -0.23876177275902152}",graphs/uf20-027.png
2025-03-12 00:06:19,uf20-028.cnf,91,91,True,"{""x1"": 2.7516644832241113, ""x2"": -1.5005330914878823, ""x3"": -1.6503195475296817, ""x4"": 4.569010688578993, ""x5"": 5.087382565523788, ""x6"": -3.3016616511612376, ""x7"": 3.0913706161524477, ""x8"": -0.6418027546561201, ""x9"": 5.0981363335777665, ""x10"": 3.879392338067249, ""x11"": -1.5193727822820682, ""x12"": 0.4155072716895256, ""x13"": 4.768303142289751, ""x14"": -1.7059386540880566, ""x15"": -5.833939684089224, ""x16"": -4.182963433030485, ""x17"": 0.2551274770564226, ""x18"": -4.339015604436941, ""x19"": -1.7611872745296757, ""x20"": 6.278229579692483}",graphs/uf20-028.png
2025-03-12 00:06:27,uf20-029.cnf,89,91,False,"{""x1"": 1.3779860920954978, ""x2"": -0.8000040051724445, ""x3"": -0.5556832157437672, ""x4"": -1.7345272358201727, ""x5"": 1.741117423754265, ""x6"": -3.131508274310191, ""x7"": -1.4092319150648547, ""x8"": -4.897803658173496, ""x9"": 0.48302093681828673, ""x10"": -1.0956033781455874, ""x11"": 4.0744568762987985, ""x12"": -1.5396356398057303, ""x13"": -1.7193440817020331, ""x14"": -7.499302858690849, ""x15"": 2.748330361901009, ""x16"": 0.6576265449354523, ""x17"": -2.1822061733852722, ""x18"": -6.277886151163187, ""x19"": 2.0017810801704656, ""x20"": 3.5753700408661175}",graphs/uf20-029.png
2025-03-12 00:06:36,uf20-030.cnf,91,91,True,"{""x1"": -1.2403239785748874, ""x2"": 2.8873535793926792, ""x3"": 3.1063344319834005, ""x4"": 7.315553334396498, ""x5"": -7.4889425559872835, ""x6"": 3.0109582052260264, ""x7"": 6.613327199835952, ""x8"": 0.6823262605978881, ""x9"": 2.3877170954354354, ""x10"": -1.4329277929985622, ""x11"": -2.558149322604789, ""x12"": -5.932617882552207, ""x13"": 4.597430684775767, ""x14"": 2.4955588967113, ""x15"": -0.9675547825463102, ""x16"": 5.046220397545387, ""x17"": 4.755919266748168, ""x18"": 0.44756177728371205, ""x19"": -1.5283764786470424, ""x20"": 6.659137903955185}",graphs/uf20-030.png
2025-03-12 00:06:44,uf20-031.cnf,90,91,False,"{""x1"": -0.4565514575064677, ""x2"": -7.314730989618007, ""x3"": 2.770135645614262, ""x4"": -1.4999167931469397, ""x5"": 0.6266673470275026, ""x6"": 3.9367053332991047, ""x7"": -3.662762389740925, ""x8"": 1.806228935801572, ""x9"": 3.526082301992312, ""x10"": 3.0560170716053237, ""x11"": 5.2547708733503224, ""x12"": -2.0674018931618554, ""x13"": -0.07866119465816532, ""x14"": -0.24258906741738168, ""x15"": 0.6241816440245828, ""x16"": 1.4916385809258712, ""x17"": 0.45131320569462396, ""x18"": -3.7605315728420377, ""x19"": -3.988910239858845, ""x20"": -9.173834449428945}",graphs/uf20-031.png
2025-03-12 00:06:52,uf20-032.cnf,90,91,False,"{""x1"": 3.2075951839614105, ""x2"": 4.616215819988645, ""x3"": -0.6075284968086605, ""x4"": 4.512408930488116, ""x5"": -1.1295578515617322, ""x6"": 0.15613625217079333, ""x7"": 2.4339112976950177, ""x8"": -3.9339539473831255, ""x9"": 2.638507062992789, ""x10"": -3.628525644959686, ""x11"": -3.103578015470931, ""x12"": 2.4131135473482894, ""x13"": 2.6812340763266476, ""x14"": 3.849891878862932, ""x15"": -1.0891202303879515, ""x16"": 5.1842151181596785, ""x17"": 2.769838522339964, ""x18"": 0.5232757970394896, ""x19"": 6.928070595394754, ""x20"": 7.946915829012876}",graphs/uf20-032.png
2025-03-12 00:07:01,uf20-033.cnf,91,91,True,"{""x1"": -3.5973396793337846, ""x2"": -3.8733852239405304, ""x3"": -5.320917692698565, ""x4"": 6.977856620506501, ""x5"": -3.9162639784214957, ""x6"": -3.4678054174833117, ""x7"": 3.4195679730828212, ""x8"": -1.6385362843160691, ""x9"": -3.804229907311601, ""x10"": 8.121125042604833, ""x11"": 2.491927218427571, ""x12"": -3.6952231979418992, ""x13"": 0.18208308236898207, ""x14"": 0.5646987781324917, ""x15"": 2.841605378861085, ""x16"": 0.8854470789886363, ""x17"": -2.531254272672541, ""x18"": -3.5569597734610863, ""x19"": -2.7514784890891395, ""x20"": -3.567829122160893}",graphs/uf20-033.png
2025-03-12 00:07:10,uf20-034.cnf,90,91,False,"{""x1"": 9.926928466212871, ""x2"": 2.236453297091059, ""x3"": -1.7975241163553592, ""x4"": -1.379715801706485, ""x5"": -0.5769845294433849, ""x6"": -6.025352693115569, ""x7"": 0.7774098326044898, ""x8"": 2.7814325801040765, ""x9"": -0.8374893240852574, ""x10"": -0.9952485657588991, ""x11"": 0.6402538402537499, ""x12"": 4.272725148998971, ""x13"": 4.487311504512815, ""x14"": -0.39913190845931024, ""x15"": 5.247695679519993, ""x16"": 0.019844053220320425, ""x17"": 1.5209857438272358, ""x18"": 0.38693286150636486, ""x19"": 4.313959705719425, ""x20"": -2.2512084168007633}",graphs/uf20-034.png
2025-03-12 00:07:18,uf20-035.cnf,89,91,False,"{""x1"": -2.919412444493923, ""x2"": -3.686663247538567, ""x3"": -0.2954924618659892, ""x4"": 0.024632828436159968, ""x5"": 4.834343764421964, ""x6"": -1.6199043282773813, ""x7"": -1.30168759714841, ""x8"": -2.186141398145059, ""x9"": 1.7850929803749738, ""x10"": -2.306133936792462, ""x11"": -1.300691555878036, ""x12"": 7.955700738047711, ""x13"": -2.601986004896106, ""x14"": -3.148547310281211, ""x15"": -3.0910332827791795, ""x16"": 0.014552485672033773, ""x17"": -4.850547717809063, ""x18"": 0.8184097675598383, ""x19"": 3.3745958054896965, ""x20"": -5.328734609631747}",graphs/uf20-035.png
2025-03-12 00:07:27,uf20-036.cnf,90,91,False,"{""x1"": -3.970149462040208, ""x2"": -2.580436480717766, ""x3"": 4.541031235591341, ""x4"": 3.502151618145885, ""x5"": 0.04896347818427004, ""x6"": -1.5080367958896619, ""x7"": -6.248634930769906, ""x8"": 4.578954871259832, ""x9"": 2.7295826977435094, ""x10"": 0.14042811667952698, ""x11"": -0.3476951850084226, ""x12"": 0.3926757103656232, ""x13"": 2.756345585230898, ""x14"": 3.4094592143848446, ""x15"": 0.6104530554769299, ""x16"": -4.9164655133655115, ""x17"": 4.970558178627307, ""x18"": 3.965315163581503, ""x19"": -0.8039813917856469, ""x20"": -2.0825767477322557}",graphs/uf20-036.png
2025-03-12 00:07:36,uf20-037.cnf,89,91,False,"{""x1"": -5.368112525658722, ""x2"": 2.0669065064042065, ""x3"": -2.36584101866113, ""x4"": 4.015000047503425, ""x5"": -1.8723738685210745, ""x6"": 0.38674784093784403, ""x7"": -3.7835367506581283, ""x8"": 3.8570211788313067, ""x9"": 0.6208087687703111, ""x10"": -2.6078035780336273, ""x11"": 4.844821350511621, ""x12"": 0.3496985886726476, ""x13"": -1.3032468184281378, ""x14"": 4.146258523104081, ""x15"": -3.674257386256898, ""x16"": -1.089459814724425, ""x17"": -2.5509268442878223, ""x18"": -3.8213951063136213, ""x19"": 0.7668085296827236, ""x20"": 0.5271793321593643}",graphs/uf20-037.png
2025-03-12 00:07:44,uf20-038.cnf,91,91,True,"{""x1"": 0.7456776859416365, ""x2"": -0.9597997423829078, ""x3"": 0.8295070296721715, ""x4"": 2.1359710254540825, ""x5"": -1.4967970582030568, ""x6"": -1.7444296543581104, ""x7"": 2.4626808665897335, ""x8"": 0.3591390006991346, ""x9"": -8.949093397947106, ""x10"": 4.769062928807948, ""x11"": -3.492718672941955, ""x12"": 1.0154663670891555, ""x13"": -4.001962965706959, ""x14"": 6.640793836462499, ""x15"": -1.864354392246569, ""x16"": -4.69542645689608, ""x17"": 4.772028818566154, ""x18"": -1.9917253900751022, ""x19"": -0.07324197050250417, ""x20"": -5.57649213740217}",graphs/uf20-038.png
2025-03-12 00:07:53,uf20-039.cnf,91,91,True,"{""x1"": -2.139621892487007, ""x2"": 6.813052412152106, ""x3"": -3.7452104678826714, ""x4"": -6.618308566216258, ""x5"": 2.5017687298646356, ""x6"": 7.740801488746334, ""x7"": 0.4058573751912539, ""x8"": -1.4771806208561884, ""x9"": 3.5803404808086468, ""x10"": -1.5016383847005792, ""x11"": 2.3184144560290294, ""x12"": 2.557563451833222, ""x13"": 6.4513116429318025, ""x14"": 5.18527562512268, ""x15"": -6.745123742914631, ""x16"": -5.189627038850135, ""x17"": 2.5477514760310918, ""x18"": -0.17291707660398267, ""x19"": -1.8147099347339644, ""x20"": 2.6388697131947314}",graphs/uf20-039.png
